key,0,1,2,3,4
151,召唤出宠物“橄榄宝石兽”。<hex:02100103>人工制作的宝石兽，内部装有橄榄石。,模仿宝石兽制作的魔法人偶。尝过被自己召唤出的宝石兽所背叛的苦头，塔塔露决心制造一个忠于自己的部下，因此向雕金匠行会下了订单制作。值得一提的是，该宝石兽的外观是塔塔露自己缝制的。,妈呀！魔物！上！我的<hex:02100103>奴仆宝石兽！清除掉一<hex:02100103>切挡路的敌人！<hex:02100103>　　　　　　——塔塔露,吹飞,击退范围内的敌人。
152,召唤出宠物“金绿宝石兽”。<hex:02100103>人工制作的宝石兽，内部装有金绿宝石。,模仿宝石兽制作的魔法人偶。塔塔露最终还是没能召唤出黄宝石兽，为制造一个忠于自己的部下，她向雕金匠行会下了订单制作。不过由于外形是布制的，所以比真的黄宝石兽还要弱。,噜噜噜～噜噜噜～闪亮<hex:02100103>的宝石兽　全是我的俘<hex:02100103>虏～反抗我的敌人　全<hex:02100103>都被我清除～<hex:02100103>　　　　　　——塔塔露,硬化,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
153,,,,,
154,召唤出宠物“淘金热”。<hex:02100103>梦想是不劳而获，一夜暴富！,发条小矿车。据说是雇员为携带工作时获得的物品而准备的。但有一天，雇员找到了一块巨大的金矿石，放到车里之后就再也拿不出来了。真是个贪心的矿车。,值得我追寻的，只有一<hex:02100103>夜暴富！！<hex:02100103>　　　　——艾尔德瓦因,镀金,当防御盾被破坏时，可令其复活。
155,召唤出宠物“萌神乐团”。<hex:02100103>由莫古力魔法人偶组成的伴奏乐队。但其实它们对音乐一窍不通。,有个莫古力做梦都想要结成一支吟游诗人乐队，因此制作了该乐团用于伴奏。连微型乐器都给做好了，没想到它们并不会演奏。另外，由于乐队内部对音乐见解不一致，导致这支乐队还没出道就解散了。,库啵啵！莫古好兴奋库<hex:02100103>啵！莫古好像听到从飞<hex:02100103>空艇那边传来了美妙的<hex:02100103>音乐库啵！<hex:02100103>　　　　　　——莫古查,敲锣打鼓,令范围内我方宠物的攻击力增加20。当该宠物为“玩偶”类型时，攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
156,召唤出宠物“骨颌玩偶”。<hex:02100103>模仿同心一族制作的魔法人偶。嘁嘁嘁……,模仿骨颌族“同心一族”外形的魔法人偶。“人偶师”先生倾力打造的新作品。据说为了表现同心一族整齐划一毫无个性的形象，把脸部刻画得毫无特色，根本不知道哪里有什么不同。,骨颌族以“主脑”为中<hex:02100103>心，不需要语言就能共<hex:02100103>享全族的意识。<hex:02100103>　　　　　——阿尔菲诺,俺们的壳,令范围内我方宠物的防御力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
157,召唤出宠物“猴面雀儿”。<hex:02100103>这双眼睛已经看穿了一切。,瓦努族为了参加“斗猴面雀比赛”而饲养的猴面雀的幼崽，后来转手给了某个蔷薇骑兵，可没想到该骑兵又打赌打输，再次把它转手……几经周转，最后这只可怜的小家伙在宝箱里被发现了。,居然敢与我们战斗，就像<hex:02100103>绊了一下坠落而死的猴面雀<hex:02100103>一样愚蠢！<hex:02100103>　　　　　——温杜族的杂兵,无限宇宙,无效化所有敌人对我方萌宠之门、防御盾、探索眼的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
158,召唤出宠物“青蓝小手”。<hex:02100103>不胜利，毋宁死。,模仿哥布林战士外形的魔法人偶，是由科学家组织青蓝之手制作的，意在宣传哥布林族有多么的优秀。布雷福洛克斯在偷哥布林奶酪的配方时也将它的设计图顺了出来，导致制造方法外传。,既然王牌在我们手里，<hex:02100103>青蓝之手就肯定不会<hex:02100103>善罢甘休的。<hex:02100103>　　　　　　　——西德,粘鸟胶,令范围内我方宠物的移动速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
159,召唤出宠物“南瓜管家”。<hex:02100103>头上的南瓜是套上去的还是与生俱来的呢？答案无人知晓。,原本是番茄国王的贴身管家，因实在受不了乱七八糟砸在身上的杂活而跑了出来。在独自旅行的途中被大陆马戏团抓获，成为了苦力。之后被冒险者行会的调查员救了出来……,符合守护天节气氛的打扮<hex:02100103>……到底什么样的服装才<hex:02100103>符合呢……<hex:02100103>　——冒险者行会的调查员,恶寒,令范围内敌人的攻击力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
160,召唤出宠物“小小艾奇德娜”。<hex:02100103>起床气很大……,模仿艾奇德娜的外形制作的魔法人偶，作者不详。棺椁里不知为何用现代语言刻着“我一心想要回去，便跳入了裂缝，谁知进入了一艘奇怪的船里。在那里我遇到了一位睡美人”的字样。,从这里的世界裂缝处，<hex:02100103>将我们的血刻进暗之世界。<hex:02100103>　　　　　　　　　——多加,死亡镰刀,破坏敌我双方的防御盾和探索眼。使用特殊技点数之后宠物会被强制回收。
161,召唤出宠物“迷你瑞姆”。<hex:02100103>腰板给我挺直了！,以传说中的英雄“瑞姆”为原型的魔法人偶。瑞姆是个伟大的魔法师，相传她只要在纸上画上两笔，就能生出听从她的指挥的魔物。因此这个魔法人偶也经常拿出画笔涂涂画画，不过从没人看得出来它画的都是些什么……,呵呵，论绘画和记忆力，我从<hex:02100103>以前就小有自信。即使没有<hex:02100103>模特在，也能画得差不多。<hex:02100103>　　　　　　　　——阿尔菲诺,素描,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
162,召唤出宠物“猎鹰”。<hex:02100103>就决定是你了，猎鹰！,狩猎用的猎鹰，在云冠群岛与本领高强的冒险者相识，将冒险者认定为自己狩猎的搭档。在古代怪兽横行的危险空域独自生存下来，训练了一身好本领，被它盯上的猎物绝对逃脱不掉。,只要这片天空上还有鹰在飞舞，<hex:02100103>相信我老爸和失去故乡的大伙，<hex:02100103>都还能找回一些故乡的感觉。<hex:02100103>　　　　　　　　　　——若斯卢,鹰眼,令范围内敌人的攻击力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
163,召唤出宠物“浅瞳”。<hex:02100103>你瞅啥？！,深瞳的幼崽，是“妖异十二阶”中排第十二阶级的最下级妖异。拥有多少力量完全取决于所依附的眼球的主人有多强大。因此依附时一定要看好了，那眼球到底是龙的还是猴面雀的。,你拥有一双率真坚毅<hex:02100103>的眼睛，非常好。<hex:02100103>　　　　——吕西安娜,凝视,令范围内敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
164,召唤出宠物“企鹅王子”。<hex:02100103>梦想是建立起自己的企鹅帝国。,帝企鹅的幼鸟，为了建立自己的帝国而踏上了旅途，没想到最后来到了金碟游乐场。为了在严酷的建国战争中取得胜利，正在寻找优秀的军事家。,但是，我可不是什么王子！<hex:02100103>只是航空公司里的一名混小子！<hex:02100103>　　　　　　　　　——塔塔拉姆,燃冰,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人每秒造成20点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
165,召唤出宠物“发条双塔尼亚”。<hex:02100103>怎么又是亚拉戈的！,模仿双塔尼亚制作的亚拉戈制魔法人偶。相传是为了纪念压制南方美拉西迪亚大陆，亚拉戈帝国魔科学部制作给孩子们的纪念品。那环状拘束具做得别提有多还原了，怎么全是亚拉戈的！,连5000年的耐久性都不具备的拘束具<hex:02100103>着实是次品。要向控制装置开发部门<hex:02100103>投诉此事……咔咔……<hex:02100103>　　　　　　　　　　　——拘束系统,拘束链,令范围内我方宠物的防御力增加10。当该宠物为“魔物”类型时，防御力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
166,召唤出宠物“叶小妖妖”。<hex:02100103>非常在意水分的补给。,叶小妖的幼崽。是原圣茉夏娜植物园以研究为目的而栽培的植物的子孙。原产地本是东方的岛国，但却生于萨雷安。现在正在到处寻找一个新家。,远东之国是从东洲奥萨德次大陆<hex:02100103>东岸跨海再向东，位于极东之地<hex:02100103>的一个岛国。<hex:02100103>　　　　　　　　　——盖罗尔特,苗床,对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
167,召唤出宠物“迷你弗利奥尼尔”。<hex:02100103>这不挺好吗，免费的。,以传说中的英雄“弗利奥尼尔”为原型的魔法人偶。这个魔法人偶制作非常精良，据说是某位船员为了赠送给现代的英雄而带来的。总感觉背后有什么阴谋，不过还是收下吧，这不挺好吗！免费的！,……公、公主……<hex:02100103>　　——弗利奥尼尔,蔷薇的名字,对范围内的敌人造成80攻击力的伤害，并且令敌人的防御力降低13%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
168,召唤出宠物“伊弗利特之形”。<hex:02100103>地狱业火！燃烧殆尽！,以火神伊弗利特为原型制作的魔法人偶。裁衣匠行会制作它以纪念冒险者弑神的壮举。该人偶向人们传达了“人必胜神”的概念，在喜爱流行文化的乌尔达哈一炮走红。,……这个气息……<hex:02100103>汝莫非杀害了火神<hex:02100103>“伊弗利特”？！<hex:02100103>　　　　　——泰坦,地狱之火炎,对范围内的敌人造成90攻击力的伤害。
169,召唤出宠物“迦楼罗之形”。<hex:02100103>四分五裂吧！,以风神迦楼罗为原型制作的魔法人偶。刚发售时曾因为是将敌对种族所崇敬的蛮神作为人偶过于荒唐，而引起格里达尼亚的抗议。后来渡鸦周刊发表文章说该人偶具有消灾避厄功能，一时间大受欢迎。,我是至高无上的神！<hex:02100103>你这区区人类……竟<hex:02100103>敢如此狂妄！<hex:02100103>　　　　　——迦楼罗,小气爆发,降低范围内敌人特殊技点数最大值的30%。
170,召唤出宠物“泰坦之形”。<hex:02100103>跪倒在大地的愤怒之下吧！,以土神泰坦为原型制作的魔法人偶。裁衣匠行会的蛮神系列第二作。设计时特意请来了拥有土神讨伐经验的原海雄旅团精英——特拉哈涂姆先生作为特别顾问，真实还原了他口中的土神泰坦形象。,蛮神“泰蛋”是什么啊？<hex:02100103>是什么蛋啊？地灵族信奉<hex:02100103>的神是“泰坦”！<hex:02100103>　　　　——愤怒的老爷爷,小花岗岩牢狱,令范围内的敌人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
171,召唤出宠物“利维亚桑之形”。<hex:02100103>让惊涛骇浪冲毁一切！,以水神利维亚桑为原型制作的魔法人偶。继泰坦之形后，再次起用原海雄旅团特拉哈涂姆先生作为特别顾问，在他的“差不多就这样”的指示之下完美重现了水神特征鲜明的身体线条。,你们管那家伙叫“利维阿三”吧，<hex:02100103>而我！叫那家伙“阿三”就行了！<hex:02100103>因为！大爷我强多了！<hex:02100103>　　　　　　　　——特拉哈涂姆,小海啸,对距离最近的敌方萌宠之门造成90%的伤害。对已被破坏的萌宠之门无效。
172,召唤出宠物“尊杜玩偶”。<hex:02100103>我们尊杜族如同春风般豁达！,模仿瓦努族外形的魔法人偶。美艳的衮杜族的咒法师制作出它，以纪念与豁达的尊杜族的友好关系。为了能够再现出如阳光般耀眼的美丽羽毛的颜色，衮杜族使用了一种不能说的材料……,感谢你为了衮杜族<hex:02100103>与尊杜族的友好<hex:02100103>付出的努力！<hex:02100103>　　　——利努瓦努,豁达的太阳之舞,令范围内我方宠物的攻击力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
