key,56,57,58,59,60,61,62,63
320,如果你还有放属性冰之碎晶，<hex:02100103>请交给我。,,,,再次感谢你的帮助！,,我们需要很多这种资源，<hex:02100103>如果你收集到了还请再来交给我！,
321,我是侍奉于艾因哈特家的工兵。<hex:02100103>你能帮我们收集放属性水之碎晶吗？,要帮忙吗？,,,,,这样啊……<hex:02100103>想必你也忙于自己冒险计划吧。<hex:02100103>如果你改变主意了，再来找我。,
322,要想获得放属性水之碎晶<hex:02100103>可以采集凝固于地表的碎晶或打倒水元精。,,,,,,,
323,你收集到放属性水之碎晶了吗？<hex:02100103>请交给我。,,,,我代表艾因哈特家感谢你的帮助！,,我们需要很多这种资源，<hex:02100103>如果你收集到了还请再来交给我！,
324,放属性水之碎晶正如其名，<hex:02100103>可以不断放出属性之力，<hex:02100103>是云冠群岛的重要资源。,,,,,,,
325,如果你还有放属性水之碎晶，<hex:02100103>请交给我。,,,,再次感谢你的帮助！,,我们需要很多这种资源，<hex:02100103>如果你收集到了还请再来交给我！,
326,我是侍奉于艾因哈特家的工兵。<hex:02100103>你能帮我们收集放属性风之碎晶吗？,要帮忙吗？,,,,,这样啊……<hex:02100103>想必你也忙于自己冒险计划吧。<hex:02100103>如果你改变主意了，再来找我。,
327,要想获得放属性风之碎晶<hex:02100103>可以采集凝固于地表的碎晶或打倒风元精。,,,,,,,
328,你收集到放属性风之碎晶了吗？<hex:02100103>请交给我。,,,,我代表艾因哈特家感谢你的帮助！,,我们需要很多这种资源，<hex:02100103>如果你收集到了还请再来交给我！,
329,放属性风之碎晶正如其名，<hex:02100103>可以不断放出属性之力，<hex:02100103>是云冠群岛的重要资源。,,,,,,,
330,如果你还有放属性风之碎晶，<hex:02100103>请交给我。,,,,再次感谢你的帮助！,,我们需要很多这种资源，<hex:02100103>如果你收集到了还请再来交给我！,
331,你听我说！<hex:02100103>我正在运准备用来插秧的稻苗，<hex:02100103>却在路上遇到了鲶鱼精小偷，他们把稻苗全偷走了！,如果没有稻苗的话，来年就有可能有人饿死！<hex:02100103>旅行者，求你行行好，<hex:02100103>帮我教训教训鲶鱼精小偷，把稻苗夺回来吧！,要去夺回稻苗吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,真的吗？！那太感谢了！<hex:02100103>你可以一边教训鲶鱼精小偷，<hex:02100103>一边收集地上的稻苗，然后拿到我这里来！,,被鲶鱼精偷走稻苗全是我自己的错是吗……<hex:02100103>唉……等今年的大米吃完，<hex:02100103>我就去投河自尽吧……,
332,嘶——已经夺回最基本的数量了。<hex:02100103>不过，应该还有失窃的首饰，<hex:02100103>如果你把它们夺回来了，请交给我。,,,,,,,
333,冒险者，你来得正是时候。<hex:02100103>我正在收集能够制作箭头的锋利的石片，<hex:02100103>你能帮我一起收集吗？,要帮助梅氏的少女吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,谢谢你！<hex:02100103>锋利的石片可以从附近捡，<hex:02100103>也可以打倒高地陀罗来获得。,,这样啊……<hex:02100103>如果你改变主意了再来找我吧。,
334,收集到锋利的石片了吗？<hex:02100103>如果收集到了就交给我吧。,要把物品交给对方吗？,,,谢谢你！<hex:02100103>这一带的石头非常适合用来制作箭头。<hex:02100103>用了这些一定能做出很锋利的箭，打猎就有保障啦！,,这样啊……<hex:02100103>如果你改变主意了再来找我吧。,
335,啊，真让人吃惊……<hex:02100103>我过来巡逻，结果发现了超多的蛋！<hex:02100103>这些肯定就是红角犀鸟的蛋！,如果这么多蛋都孵出来的话……<hex:02100103>不知道会酿成多严重的鸟害！<hex:02100103>方便的话，能请你帮忙回收鸟蛋吗？,要回收鸟蛋吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,你答应得真爽快，那就谢谢你了！<hex:02100103>要想回收红角犀鸟的蛋，可以收集已经生下来的鸟蛋，<hex:02100103>或是打倒它们的母亲无二红角犀鸟！,,没办法……<hex:02100103>我来试试扔石头砸破鸟蛋吧。<hex:02100103>啊，可要是我这么做了，会反过来被母鸟袭击吧。,
336,稻苗都在鲶鱼精小偷那。<hex:02100103>不过他们抢的时候有些稻苗也掉到了地上，<hex:02100103>要是你能把掉落的稻苗也帮我捡回来就最好了。,,,,,,,
337,请帮我收集锋利的石片。<hex:02100103>你可以在这一带拾取，<hex:02100103>也可以打倒高地陀罗获得。,,,,,,,
338,锋利的石片越多越好。<hex:02100103>如果你收集到了，就请交给我吧。,要把物品交给对方吗？,,,居然收集到了这么多！<hex:02100103>真是太感谢了！,,咦，冒险者也要用它们来做箭头吗？<hex:02100103>毕竟这一带的锋利的石片质量真的很棒呢！,
339,锋利的石片越多越好。<hex:02100103>如果你收集到了，就请交给我吧。,,,,,,,
340,嘶——谢谢你，太谢谢你了。<hex:02100103>不过，伽黎亚派居然偷走了这么多首饰……<hex:02100103>可真够贪婪的！,,,,嘶——已经夺回很多了。<hex:02100103>不过，应该还有失窃的首饰，<hex:02100103>如果你把它们夺回来了，请交给我。,,嘶——虽然我不想怀疑你，<hex:02100103>但还是姑且问一下……<hex:02100103>你该不会想携物私逃吧？,
341,你是阿拉米格解放军的协助者吧？<hex:02100103>为了确保周边地区的安全，<hex:02100103>我想请你陪我一起巡逻……,实话跟你说吧，原本应该跟我一起去巡逻的同伴迟迟不来，<hex:02100103>我又想在预计时间内完成任务，所以想现在出发。<hex:02100103>怎么样，你要陪我去吗？,要一起去巡逻吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,这样啊……虽然我觉得很遗憾，但也没办法。<hex:02100103>我再等等我的同伴吧……,
342,嘶——<hex:02100103>失窃的首饰应该被放在伽黎亚派的据点，<hex:02100103>你要小心看守者啊。,,,,,,,
343,嘶——那些伽黎亚派的胆小鬼们，<hex:02100103>居然把我做好的首饰偷走了，太卑鄙了！<hex:02100103>那可是我为了姐妹花费好多时间和魔力才做出来的啊！,但我只是一介工匠，根本没有能力把东西夺回来。<hex:02100103>人类朋友啊，如果你同情我的话，<hex:02100103>能帮我把被伽黎亚派偷走的首饰夺回来吗？,要帮助毗罗工匠吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,嘶——你真是个大善人！<hex:02100103>失窃的首饰应该被放在伽黎亚派的据点，<hex:02100103>你要小心看守者啊。,,嘶——你说得对，这是我们阿难陀族的问题，<hex:02100103>跟人类朋友无关。<hex:02100103>是我强人所难了，当我没有说过吧。,
344,嘶——这光芒！<hex:02100103>绝对就是我为姐妹制作的东西！,,,,嘶——有了它我就能把我的姐妹<hex:02100103>打扮得漂漂亮亮的了！<hex:02100103>我要向善良的人类朋友献上自己的感激之情。,,嘶——虽然我不想怀疑你，<hex:02100103>但还是姑且问一下……<hex:02100103>你该不会想携物私逃吧？,
345,我、我在执行侦察任务的时候遇到了这头灰熊，<hex:02100103>它马上就要扑过来了！<hex:02100103>能、能请你救救我吗？,要救恒辉队斥候吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,谢、谢谢你……<hex:02100103>这头灰熊看着就很凶猛……<hex:02100103>你、你可千万要小心啊！,,啊……不是吧……那我该怎么办？,
346,你是阿拉米格解放军的协助者吧？<hex:02100103>为了确保周边地区的安全，<hex:02100103>我想请你陪我一起巡逻……,实话跟你说吧，原本应该跟我一起去巡逻的同伴迟迟不来，<hex:02100103>我又想在预计时间内完成任务，所以想现在出发。<hex:02100103>怎么样，你要陪我去吗？,要一起去巡逻吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,这样啊……虽然我觉得很遗憾，但也没办法。<hex:02100103>我再等等我的同伴吧……,
347,,,,,,,,
348,你、你看上去好像很厉害啊！<hex:02100103>卢恩人山贼来抢农作物了，<hex:02100103>能麻烦你帮我赶走他们吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,,没办法……<hex:02100103>看来我只能靠自己的力量渡过这个难关了。,
349,你知道一种叫“血飞蛾”的魔物吗？它们一到产卵期，<hex:02100103>鳞粉上就会带毒，很容易让人们得皮肤病。<hex:02100103>冒险者，能请你打倒它们吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,,这样啊……<hex:02100103>这件事的确与你无关。<hex:02100103>我得去想想别的办法了，至少要保护好孩子……,
350,最近收不到多少红玉钱，<hex:02100103>所以我想收集漂亮的珊瑚卖给别人！<hex:02100103>你也来帮我吧。,要帮忙收集珊瑚吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,真的要帮忙吗？我太开心了！<hex:02100103>漂亮的珊瑚可以在那边捡到，<hex:02100103>也可以打倒珊瑚壳获得哦！,,不帮也没事啦！<hex:02100103>把你拉住真是不好意思呀！,
351,咦，你收集到漂亮的珊瑚了？<hex:02100103>那就把它们交给我吧！,,,,哎呀，可真漂亮呢！<hex:02100103>这样就可以当成装饰品卖掉啦。<hex:02100103>我还想多要一点，如果你找到了就交给我吧。,,你要再多收集一些，一起交给我吗？<hex:02100103>加油！,
352,漂亮的珊瑚可以在那边捡到，<hex:02100103>也可以打倒珊瑚壳获得哦！,,,,,,,
353,咦，你收集到漂亮的珊瑚了？<hex:02100103>那就把它们交给我吧！,,,,有这么多就足够了。<hex:02100103>谢谢你帮我，我真是太开心了！,,咦，现在还不是给我的时候吗？<hex:02100103>再过一会我就要走啦，<hex:02100103>如果你打算交给我的话就得抓紧时间了哦。,
354,再过一会我就要走啦，<hex:02100103>如果你有漂亮的珊瑚，<hex:02100103>就快点给我吧！,,,,,,,
355,要想回收红角犀鸟的蛋，可以收集已经生下来的鸟蛋，<hex:02100103>或是打倒它们的母亲无二红角犀鸟！,,,,,,,
356,,,,,,,,
357,,,,,,,,
358,你夺回稻苗了吗？<hex:02100103>希望你已经夺回来了……,,,,谢天谢地，谢天谢地……<hex:02100103>幸好有你这个旅行者经过这里。,,咦……你打算怎么处理稻苗呢？<hex:02100103>总不会连插秧都帮我一并做了吧？,
359,你把红角犀鸟的蛋拿来了？<hex:02100103>快说你已经拿来了！,,,,没错没错，就是这个！<hex:02100103>回收它们不仅可以防止红角犀鸟泛滥，<hex:02100103>还可以丰富一下晚餐！,,咦，你打算怎么处理回收的红角犀鸟的蛋呢？<hex:02100103>难道要吃了它们吗……,
360,你夺回稻苗了吗？<hex:02100103>如果你身上还有的话，拜托你交给我。,,,,能夺回这么多，真是厉害。<hex:02100103>我这就开始准备插秧！<hex:02100103>谢天谢地，谢天谢地……,,咦……你打算怎么处理稻苗呢？<hex:02100103>总不会连插秧都帮我一并做了吧？,
361,咦，你身上还有红角犀鸟的蛋吗？<hex:02100103>如果有的话就交给我吧！,,,,无论有多少红角犀鸟的蛋我都会收下的。<hex:02100103>回收它们不仅可以防止红角犀鸟泛滥，<hex:02100103>还可以丰富一下晚餐！,,咦，你打算怎么处理回收的红角犀鸟的蛋呢？<hex:02100103>难道要吃了它们吗……,
362,你是冒险者吧？<hex:02100103>我是个流浪的酒保商人，<hex:02100103>能麻烦你帮我收集商品吗？,我想要的是狮鹫的羽毛，用来做箭羽的。<hex:02100103>我从阿拉米格解放军那里接到了大量的订单，<hex:02100103>但是目前数量还不够。,要帮忙收集羽毛吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,你肯帮我啊，真是太好了！<hex:02100103>狮鹫的羽毛可以在那边捡到，<hex:02100103>也可以通过打倒真狮鹫获得。,,没事，不勉强你，<hex:02100103>这是你的自由嘛。,
363,怎么样，收集到狮鹫的羽毛了吗？<hex:02100103>你可以在那边拾取，<hex:02100103>或是通过打倒真狮鹫来获得。,,,,,,,
364,怎么样，收集到狮鹫的羽毛了吗？<hex:02100103>如果收集到了就交给我吧。,,,,很好，质量也非常不错。<hex:02100103>谢谢你啦！,,咦？<hex:02100103>你打算多收集一点后再一起给我吗？,
365,无论多少我都不嫌多。<hex:02100103>狮鹫的羽毛可以在那边捡到，<hex:02100103>也可以通过打倒真狮鹫获得。,,,,,,,
366,如果你身上还有狮鹫的羽毛，<hex:02100103>就快点交给我吧。,,,,很好，质量也非常不错。<hex:02100103>多亏了你，这下我就有足够的库存了。<hex:02100103>谢谢你啦！,,再过一会我就要去跟他们交易了。<hex:02100103>你可别忘了把东西给我哦？,
